id,customer_id,total_amount,order_date,status
cc456a43-7a12-41d2-a8e3-c576c6d5fb8c,e8d45a07-5df4-42ac-870f-5a000a174786,4293.0,2025-03-17 21:52:29,shipped
01c35e9b-2a50-4c89-86b6-19c5b5fa4bc9,554bc35d-7b8e-41a7-99c0-fcf62c9a15c7,49869.0,2025-03-01 10:55:26,delivered
97440607-0b75-4577-b5b0-9cdad1733833,78fe5700-9825-4ff1-b5c2-40bd64da7a3c,12479.0,2025-01-09 09:20:14,cancelled
10d8cef1-4c38-42f3-a4f8-0ce904610c69,0d3fc29a-5ffe-44b0-82a5-bb1d0ce84946,25428.0,2025-03-03 06:27:56,shipped
b985a74d-81ec-4372-a13f-cb1eefdee52f,e74c13a5-ab1b-43d6-9820-d7ab9d1d0ff2,13357.0,2025-03-22 08:42:59,delivered
827f555a-5174-4697-bf3f-f03b777c4bad,e4f71258-4f41-479a-a68b-3154bfe11492,4851.0,2025-02-17 20:31:26,cancelled
9ca70744-8ed0-4100-ab72-ce7ae06d36fe,1d95c3d2-551a-4259-b920-775826a96a08,30593.0,2025-03-23 23:57:00,delivered
1ca8f1d2-f9ce-4b4f-b7c3-ccf07fdfd950,28414cad-39a4-42fb-84ba-22e4b2db75d2,50306.0,2025-02-07 06:54:51,pending
66463d60-ce9f-4ed9-9cad-608fd3c8bb7c,e70dc210-312c-46d2-8f74-0e8d2f2eec93,7994.0,2025-01-17 12:23:23,cancelled
0fa53dc0-18c7-4a62-9d43-5d797b32c77f,aad54e47-5df0-4cea-a20c-a28b0783a320,6997.0,2025-03-31 20:33:40,pending
68123e02-5145-48e8-8c50-d1be97bf3f3f,8e34801c-d263-45c0-b65c-c65c9b8a753f,2794.0,2025-02-06 15:28:36,cancelled
82dd436d-b0bb-45dd-9fd1-1c836f995759,eac7d89e-44ae-401d-aee6-ff1a9d7ddf1d,15129.0,2025-01-21 04:09:24,shipped
2873f58d-25eb-4d56-9016-e0cfef1ca019,92f176ea-1d14-4b2e-b268-e85750b39f79,357.0,2025-02-24 14:21:49,pending
2762bfa1-ad60-42c9-b968-2123343586bb,f33fc6f1-c439-4bc7-b3af-4e793ae26254,3295.0,2025-02-19 20:07:04,shipped
7fe098d8-6f70-468b-8110-c7938e26052c,e70dc210-312c-46d2-8f74-0e8d2f2eec93,2694.0,2025-01-22 03:59:40,shipped
63088e30-122f-4bd0-b765-59a9df0ba77f,3196a06a-c4b6-44d8-9901-eb4e92d5c927,12493.0,2025-01-14 03:15:39,shipped
61d565a3-61b5-4339-96f9-29cefaebb0ce,92f176ea-1d14-4b2e-b268-e85750b39f79,72692.0,2025-01-12 20:55:25,pending
d1dcb4db-14f6-49fe-8d0c-1bb3aafead7f,c3289935-5dbb-44de-8401-f91aa537617e,30506.0,2025-03-08 08:48:08,pending
814d434c-6831-4edc-ba00-3d3bdfe6aaf2,e4f786c2-cec4-4eec-ab15-ca03ed28b098,478.0,2025-02-08 08:25:22,shipped
e5fc57f5-36c5-411d-8d3e-53f9e3a46127,0db4fb7e-fff5-46e9-b796-4f41fa5ba062,5459.0,2025-02-04 21:18:13,delivered
56ba2787-a37a-48db-8873-ed7551c792db,28a42a9b-08b9-4196-b4c9-a9c3e255de44,27341.0,2025-01-07 11:41:15,cancelled
df6ae5a3-3e82-41c6-b009-e4b6ce5fbb8f,1984d8a7-3e28-4286-bd9d-d6cc64e6fe7e,6715.0,2025-01-06 12:16:49,delivered
2ef527e6-7ff3-486d-a7d3-8763075ff240,526395f6-2d71-4dd9-bee6-3ff6cfea4323,15092.0,2025-01-18 08:22:56,cancelled
cc87f75f-ebad-4f5a-aa98-5d8b72d6f140,41374426-29d7-4025-99fb-1167ab744705,10522.0,2025-03-25 13:11:36,shipped
6616ec4e-0d2b-4c12-b066-922928689eee,b7c1d2b9-0d5e-4a0d-9a6f-eee1bc1f1270,15691.0,2025-03-31 19:39:45,pending
51b60bb3-222a-4ede-9640-4dcf77451b79,8cba63f9-0f32-4cc3-9eec-026b6489382c,23447.0,2025-02-06 09:38:58,delivered
886d7d2f-fd5d-4512-a217-897b4f04ab83,fede7447-dad3-46bd-aa61-f4d26f96f6a7,13815.0,2025-03-03 09:04:25,shipped
3cc344e2-2bf7-4888-8ba1-cf93632f348c,12148f85-0679-4ed3-826e-583eea3045a4,11649.0,2025-02-06 19:47:53,shipped
1166d798-615d-4744-9ac3-e451b2a95889,78fe5700-9825-4ff1-b5c2-40bd64da7a3c,13238.0,2025-02-18 16:38:25,shipped
c8f83d91-d760-4909-a91e-fd6804416971,51a385fc-a2b4-4716-a460-33b49db86101,24989.0,2025-03-11 06:38:53,pending
7c86bcf8-78e5-43d5-996a-f941b5b0088e,cc53b448-7d2d-406c-ae56-f0bcf989db13,1976.0,2025-02-07 01:18:05,shipped
9dacdcdc-e851-4836-a1ae-7228a35d846d,703e9994-20da-4f04-8c23-691974816c95,1015.0,2025-02-28 21:30:24,cancelled
7c1c0f1e-696e-40cf-9443-7d02fa94f0e8,e4f71258-4f41-479a-a68b-3154bfe11492,38591.0,2025-02-11 05:28:48,delivered
b1eb009a-df54-42d3-af0c-587031566931,1c5cd69e-0bce-46f2-a4fd-58f967f248c6,2936.0,2025-03-15 05:52:02,pending
61773565-4fd6-488e-9548-c6a5e4fae81d,a5431dbd-cd95-48d9-bd7c-fae4807a0ca1,26795.0,2025-01-26 03:19:51,delivered
fe71b4c2-a2bf-410a-aca7-dd492cffb6a4,2c748c0b-0c3c-4e1c-8eac-bff655b7da94,10393.0,2025-01-25 16:25:26,shipped
b4ea85ef-0ee5-41a8-8b3c-c9d422fd9e12,5cbbc662-bd13-4e54-9525-516053473dc1,4091.0,2025-02-28 13:55:11,shipped
b8dd38f8-88fc-4e77-9d70-1439c7b361bf,bf335fc7-9e03-4d3c-b1a4-b367cbe1e438,3644.0,2025-04-03 20:14:41,shipped
279cfcab-1d62-41e3-af19-00275c690f45,c0a1ba0a-71a7-4cc5-b2ed-038def6e8a61,31229.0,2025-03-24 11:20:59,cancelled
91bf2b5c-3eaa-46c5-9ed3-98355c5d58a9,c7609c17-f3f9-4647-b101-7b5ea4aa580e,677.0,2025-03-08 17:00:35,cancelled
725c13c8-7204-4590-a00e-f04be5ec5bf3,e74c13a5-ab1b-43d6-9820-d7ab9d1d0ff2,5390.0,2025-03-31 14:42:59,shipped
357311d1-9090-4a18-a7ff-188bc71e2808,f4689702-d3cd-4ee7-b4c5-c5958edcd449,3696.0,2025-01-06 20:16:44,delivered
2e93ecfc-cadd-4dd2-b7ed-c2f90c2b401c,7ed2e006-2e9f-447c-add4-46e0dbcbe776,9900.0,2025-02-28 18:20:19,cancelled
d9764fb7-6e8e-4e7f-a37c-6a10114429f6,64693fa9-bf22-45d1-bbaf-d7f7cc786b55,1995.0,2025-03-14 07:52:07,delivered
615cd3c1-ead2-4557-823c-293a79a67371,77c93826-b54d-42bf-9c4d-383c544f31e9,45683.0,2025-03-21 08:37:39,shipped
f60ab2d1-a471-412c-a13b-3c48590680fc,a5431dbd-cd95-48d9-bd7c-fae4807a0ca1,24913.0,2025-03-04 10:03:45,delivered
7b91c4ca-5b96-4f44-a7c8-2ac1c47acb4d,e4f71258-4f41-479a-a68b-3154bfe11492,5840.0,2025-02-10 19:28:11,pending
8cbf19df-edfa-460d-baaa-9f3bcd9dbba1,b576f2cd-2925-4b4c-8fa3-9f27ebb1fb53,199.0,2025-01-31 10:45:34,pending
929e4355-6dfb-4d03-888d-cc6a26121b0d,1032d7a0-406b-4536-b984-3989c67188d3,15852.0,2025-03-07 17:12:45,delivered
d9f56b04-1b97-4b1e-92fd-40a48847f4b5,b2a74b53-e7a2-4bfb-87f7-65579c675aa5,3512.0,2025-01-25 16:50:31,pending
25ec99ce-93be-4c11-8cca-1194f92682e9,179c713b-d3c9-4854-9f63-fdc88c4ed8f4,1464.0,2025-04-02 01:57:41,pending
2bc57043-4ec9-437f-90c0-53469fa94bb8,78fe5700-9825-4ff1-b5c2-40bd64da7a3c,728.0,2025-03-17 15:55:24,delivered
a1e17861-bae3-4f66-afd4-3d4fc5f3b826,0ef65ae7-af3f-449f-9356-8594e6b51a5f,9434.0,2025-02-15 13:14:19,delivered
f2a03d38-6301-403d-8981-037f1d187ba9,992bfda8-a84d-4ed4-974b-65eb159b2735,2198.0,2025-02-25 22:23:15,pending
a94d9394-1288-4dc0-b521-c9dc5a164a75,b7c1d2b9-0d5e-4a0d-9a6f-eee1bc1f1270,7494.0,2025-04-01 17:57:53,shipped
5a71026c-1d20-43b6-972a-8b9eb7cd2e11,6cfab2a9-2c08-48c7-8610-c3eb5cbecf0b,857.0,2025-03-26 20:21:16,shipped
8d4d01f8-7bd2-41b7-b612-cce842b321a9,01b27d29-0482-45b1-a6d9-4ff157941592,12338.0,2025-01-18 16:13:50,delivered
056d2388-4fdd-42fb-a55e-95953c4b83b5,083e6451-4c70-48c5-9929-8198d56b2f33,20892.0,2025-02-11 00:02:36,shipped
86f3da24-1339-4a6d-b3b3-36db9e8676a8,1461e4a9-3352-4f0c-9737-a92aa25192b7,4795.0,2025-01-26 14:29:21,shipped
e33356a8-b058-48f8-9716-0ed12ef042b8,ca8890d8-4421-4696-be4c-6df84f625011,5474.0,2025-03-27 21:15:22,delivered
c9359418-0947-4767-8019-a7812a21644d,0c74fb07-7c2a-4a16-bf99-4f20bb238c50,4795.0,2025-03-10 14:37:19,delivered
65b406c0-9e74-4e92-ae6f-849dcccc1098,07493a33-3a75-421b-aeea-14af3a7e185d,34796.0,2025-03-21 01:36:03,shipped
abf14b73-6491-4af3-9d92-cb719f76d971,0eb3a629-950a-430b-a8fa-4f6fc6d17794,19094.0,2025-01-24 08:03:26,delivered
9820e581-b1e8-401a-8367-8fa76cfe2156,c8efd73b-5890-43ba-9642-8da9837a3e8b,18790.0,2025-03-22 20:29:43,shipped
6f5c0369-0619-42da-acea-b143b93b0d8f,c8efd73b-5890-43ba-9642-8da9837a3e8b,5242.0,2025-02-19 14:14:09,delivered
cd377111-0c25-4459-870e-4637dfa551e4,9e87227a-c565-4ba5-aa09-98483e61f426,41958.0,2025-03-23 08:32:28,delivered
70dad48c-fe97-48cc-a88a-5073aecb91e7,343818a6-bd25-4096-be5f-8da223e30ea4,10293.0,2025-01-29 09:46:09,shipped
84928ddd-484f-4fdd-9c85-2d7fbff59516,6e97f606-d9de-45c3-bc7e-72e70b9433da,2397.0,2025-03-17 14:08:09,cancelled
d20b9a24-8a58-453c-8e7b-1a5b7838ee53,dcbaed84-5e53-428b-9fd9-73a795531969,3295.0,2025-02-27 07:08:23,cancelled
76307df5-a684-435e-8e5f-22e89576b602,554bc35d-7b8e-41a7-99c0-fcf62c9a15c7,6391.0,2025-01-13 23:43:53,shipped
b106f0e1-2e28-4e78-a2bf-410fcfa4d832,083e6451-4c70-48c5-9929-8198d56b2f33,14596.0,2025-02-12 09:44:01,delivered
5f714bca-dcee-47b3-871c-b99172649d9a,b2a74b53-e7a2-4bfb-87f7-65579c675aa5,35366.0,2025-03-24 19:22:14,delivered
7b2bf114-87e9-4453-a49a-e81a262620f1,1032d7a0-406b-4536-b984-3989c67188d3,17061.0,2025-03-18 13:51:00,delivered
78fe3320-9ee8-46d9-9222-3393b491c15f,1da87106-9993-4ff0-9d38-c1b6e2206a8c,28397.0,2025-03-24 16:31:40,delivered
d4c1c68d-7e61-4406-8c41-27b623fe4e30,e5abd4aa-3da9-4d39-8811-263a04233f01,58893.0,2025-04-01 05:26:18,delivered
ba1f6eb4-3bb1-4b37-b48b-a2014765bc02,43504f62-2751-47ec-b07d-a467b978f6f8,5796.0,2025-01-19 11:17:24,shipped
d1225d9e-a7a7-44da-9012-86def18706f6,68ca4e1b-bf81-43ba-91ae-856f23886f44,3598.0,2025-02-03 18:06:50,cancelled
cc59e0fd-a905-46eb-ab98-d0f9128ab876,b7c1d2b9-0d5e-4a0d-9a6f-eee1bc1f1270,5153.0,2025-03-06 02:05:05,shipped
77902812-884e-4afe-82e2-6047654750b8,3d97f379-4ac9-4674-b005-0f36238a6d1d,10090.0,2025-03-03 17:30:09,cancelled
c595500e-1a65-47d8-a639-0c670ba5c262,7b3e4337-79bb-4e5e-94f1-2c17a3eb9d21,12092.0,2025-01-26 15:25:30,cancelled
b9bdb1e2-ca77-44a8-9ebf-a560a5687501,22935037-0790-4f39-a937-33e467ea273b,31960.0,2025-03-13 12:29:57,pending
1ea02014-af5a-4cfd-953b-0a8f5df2cb57,5bb63531-c1a1-4cf7-b047-8383c2570ca9,9746.0,2025-02-17 18:02:24,shipped
ee9e5ec6-fad2-4c46-a15a-d7693d6e1145,343818a6-bd25-4096-be5f-8da223e30ea4,1499.0,2025-01-17 23:46:40,delivered
e3d1f5a7-f8e7-4669-b10a-9fda3ab701cc,0df899c0-f116-4f67-942e-2b3f7f682507,25687.0,2025-02-16 01:49:04,shipped
f2b1e2b5-c41f-4e0c-9189-661a30e85274,92f176ea-1d14-4b2e-b268-e85750b39f79,14608.0,2025-04-03 23:26:12,cancelled
de501769-4690-4c76-acc9-631c3be35613,5d35b332-bf7c-4d37-b2d2-ce026daa18d3,2673.0,2025-02-04 00:02:15,cancelled
63b1b1a9-5865-454c-a0d9-2c65dae3839a,92f176ea-1d14-4b2e-b268-e85750b39f79,8285.0,2025-01-17 07:45:19,delivered
61f4f783-d0fe-47f3-919d-27ff4dc426dc,c911a1ca-d200-47f9-8ff6-8f9374fe2779,6066.0,2025-02-19 00:30:27,delivered
b98d646e-a61d-48d9-b57e-bee83898132d,8e34801c-d263-45c0-b65c-c65c9b8a753f,11196.0,2025-02-02 04:25:37,pending
0e23288e-133b-43aa-8bc7-3654dd063e8f,6630e24f-b663-496c-98ed-bb8c04ce8364,699.0,2025-01-05 07:37:49,delivered
69999b9c-a2c6-473c-8e29-c23c4d4479c4,1342df46-ac67-4190-a138-a1b33e0f68c7,15234.0,2025-01-15 04:20:13,shipped
5fa9f3a5-c54c-47e3-b19f-72a8cf757a3d,a6804088-9644-44e6-9620-bca20026443b,2354.0,2025-03-20 11:20:02,shipped
5b4f23c2-5f5d-4c2e-a504-df79cf86f0d0,07493a33-3a75-421b-aeea-14af3a7e185d,18588.0,2025-01-19 17:39:40,cancelled
693e6012-05f4-4a6d-b508-1da73584edd8,a17aba5d-759d-4fbd-9421-3b351139a777,3038.0,2025-03-31 20:53:09,cancelled
7013684b-4c63-4352-8752-dc5fd201759a,0091615c-6340-4b5c-90a1-a2e8ecdaefdd,1397.0,2025-03-24 00:21:50,pending
b7f6036e-1692-457b-901b-9e1d4b2ee1cc,07493a33-3a75-421b-aeea-14af3a7e185d,17689.0,2025-02-28 13:00:22,cancelled
877c0996-c733-4337-8425-eaadbf14d716,b2a74b53-e7a2-4bfb-87f7-65579c675aa5,2153.0,2025-02-03 02:44:42,delivered
47502816-0859-415a-97f1-89fb81b0c0c0,a1d1124d-162a-4edb-923e-2ed98ed30e4e,14155.0,2025-01-29 19:59:49,cancelled
2fe7e432-6056-45b9-a314-1783fdb94702,40b2ff7e-0ef8-4081-8339-33e7f63d0d89,53803.0,2025-01-25 20:35:07,cancelled
7b843248-320a-4b05-b70d-27e9bdb05f9a,43504f62-2751-47ec-b07d-a467b978f6f8,9389.0,2025-03-18 15:59:45,delivered
b767b02d-f4c0-470e-a834-a87e97dc0523,a8f08c58-e3df-4073-a618-43b9bcbbfaab,42559.0,2025-02-10 13:57:16,pending
9d581f94-4faa-469b-96ea-3fe446c729cf,ddb36126-3e5d-404d-8a6d-ed99f2d4f1a3,4810.0,2025-04-01 00:38:04,pending
a577c0a5-4259-49b4-8e55-5baa365346a6,443ea973-4b0e-4302-bc4e-e64286f5d32f,11893.0,2025-03-26 11:37:46,cancelled
08b0d099-5562-4a10-928f-53b6c00324db,5bb63531-c1a1-4cf7-b047-8383c2570ca9,986.0,2025-02-05 15:36:26,cancelled
a1847c33-0616-4b72-9b6e-7b41fc3fc29f,f3045ec9-33bc-499f-a4cd-98fe0acd72d9,34282.0,2025-01-25 02:40:05,shipped
bc171b45-eb50-4a5d-8a50-eec2f9a78fc2,68ca4e1b-bf81-43ba-91ae-856f23886f44,957.0,2025-03-06 13:45:58,delivered
93afd768-0846-492f-9594-bacd4a276888,e8d45a07-5df4-42ac-870f-5a000a174786,28524.0,2025-02-26 15:46:23,delivered
ca5d2a86-4931-4e22-9b70-36bb1dbdf54b,527cdd3a-3c34-4399-849d-7b1ef7b19caa,9643.0,2025-03-07 01:23:38,pending
5081ed5f-c6a5-48bb-b005-d1db65eff049,179c713b-d3c9-4854-9f63-fdc88c4ed8f4,5396.0,2025-02-16 05:24:31,pending
bdbe62e2-4046-459c-9035-f06d67116424,0e5862f9-4cc0-4488-b796-e0490f1de485,8194.0,2025-01-17 09:21:53,shipped
7b596686-c9ff-452f-bc45-a2a4f63dcf29,d2ebd942-486f-4985-8788-ccaeee9cb713,6493.0,2025-01-24 11:55:55,shipped
06863332-1bf9-4ac6-ab4c-ea1055550e8a,b2ee4a00-f50e-494f-ae3f-e86fd8b0e21f,27998.0,2025-02-17 17:13:59,cancelled
b082f281-0d3c-4825-8912-c3a0654b57d5,a6804088-9644-44e6-9620-bca20026443b,2296.0,2025-03-18 22:30:32,pending
c8ee6ec2-99f1-4cbf-9092-1d459eb7ccbd,51edf409-d319-4bf1-860c-10b1afb2b858,41572.0,2025-04-04 05:11:49,shipped
b9d1c8c1-ada5-4965-97cc-72eac3c19b48,1032d7a0-406b-4536-b984-3989c67188d3,34789.0,2025-02-02 02:14:27,cancelled
debe3263-8ae0-4f49-b999-9cc019b67954,e5abd4aa-3da9-4d39-8811-263a04233f01,9792.0,2025-02-03 20:13:19,cancelled
badea6c1-0adb-4e7f-843d-0f82f8d4cd6a,68ca4e1b-bf81-43ba-91ae-856f23886f44,2010.0,2025-01-14 01:32:02,cancelled
bf4591b0-0024-4e24-9984-b26c15cf0326,1342df46-ac67-4190-a138-a1b33e0f68c7,22045.0,2025-01-15 05:35:45,delivered
57a0f62a-f557-46c8-8e68-2a01a8954ca6,fd0e7276-c03e-4a0d-926a-89cbf84aae9a,7844.0,2025-01-08 16:41:52,shipped
68293745-abe4-4fa8-9914-1c2c65acf4e9,5d35b332-bf7c-4d37-b2d2-ce026daa18d3,6939.0,2025-03-02 08:55:06,delivered
2a136dc5-5201-45b0-9a84-22ddedef4680,a1d1124d-162a-4edb-923e-2ed98ed30e4e,1927.0,2025-02-20 00:55:30,shipped
7e16586e-314e-43c2-a2be-cf3f6b38c975,cf1c159e-4b5a-4cb3-b6f1-a16a034906e0,9433.0,2025-01-15 12:56:55,cancelled
429eeaa7-c4ef-417c-bbd7-1d643ffe3705,9d10e18b-4960-4891-b03b-14189eb6cb29,78033.0,2025-03-04 21:10:14,cancelled
3024e7d4-5a4d-440f-89fa-652ba7d8154b,1984d8a7-3e28-4286-bd9d-d6cc64e6fe7e,5179.0,2025-02-14 09:00:49,pending
485549fa-a8ad-45dc-a6b2-39d1cb64d003,3d97f379-4ac9-4674-b005-0f36238a6d1d,299.0,2025-01-19 22:21:21,delivered
b74d55ca-0cb5-4bb1-a824-243c271aba28,463e3b46-06f3-44a1-96a5-433472db3bed,49585.0,2025-03-29 16:49:01,delivered
6d2ec295-05fd-49f8-84d6-2861ecc345c0,770e517f-29ac-4f6f-ae86-40f96db744c4,6354.0,2025-01-20 23:19:29,cancelled
257b4e0e-1112-4724-9b86-e43299c24afc,1032d7a0-406b-4536-b984-3989c67188d3,34918.0,2025-01-14 16:38:15,shipped
213a37c6-37db-46b8-8ec0-6b610fd786f2,fede7447-dad3-46bd-aa61-f4d26f96f6a7,7334.0,2025-01-07 19:08:09,delivered
6215b601-d15c-4ab1-b0d4-6dddf8c6ec06,f4689702-d3cd-4ee7-b4c5-c5958edcd449,5314.0,2025-02-20 06:56:42,shipped
426e3d53-b413-40c4-aee7-4de6aa309f5a,b2ee4a00-f50e-494f-ae3f-e86fd8b0e21f,28784.0,2025-01-11 17:06:02,shipped
b51fe6cd-2e09-4d10-ab47-5121fb925e21,f3045ec9-33bc-499f-a4cd-98fe0acd72d9,3297.0,2025-03-11 22:40:25,delivered
69e3c84e-c45b-4944-b72b-bf583be20e42,b2ee4a00-f50e-494f-ae3f-e86fd8b0e21f,42315.0,2025-01-31 00:56:41,pending
fadc7f53-577b-421f-82f0-ec07337a70a8,1da87106-9993-4ff0-9d38-c1b6e2206a8c,24873.0,2025-02-24 02:00:32,pending
d3c75584-a703-45dc-a245-109287064cbd,0c74fb07-7c2a-4a16-bf99-4f20bb238c50,8196.0,2025-03-01 02:16:18,shipped
a11bea75-a07e-47bc-ad07-18188056dcc9,49f88615-cede-4189-a44f-d4fa105bf0b8,3635.0,2025-02-15 12:22:38,cancelled
07d6ffdd-0b7d-45d5-a16e-1f2700b033a3,6a78964c-fa74-4462-894d-a55a54e98a0b,16738.0,2025-01-11 17:37:20,cancelled
c7acdc61-00c4-489f-a27a-a8b918977249,22935037-0790-4f39-a937-33e467ea273b,41008.0,2025-03-15 22:28:32,delivered
499b2409-e9d8-4e90-9241-01eeb4dc1769,c3289935-5dbb-44de-8401-f91aa537617e,8398.0,2025-02-20 09:03:46,cancelled
958225ac-f6e1-4fae-bca5-6231bd0b76fa,c7609c17-f3f9-4647-b101-7b5ea4aa580e,1196.0,2025-02-25 00:54:57,cancelled
f69e1d07-5c03-4364-8c74-46984caa223d,c8efd73b-5890-43ba-9642-8da9837a3e8b,3951.0,2025-02-19 02:28:28,shipped
9563792f-8215-41ed-b6ec-9539ea735224,44ae89aa-1354-4727-950c-93f5ccf04160,4694.0,2025-03-10 01:04:44,delivered
378116ff-a5c2-4988-b6f6-81c2fa0c4528,22458e03-2580-46dc-816c-90d7b823a134,2299.0,2025-02-04 06:19:05,shipped
2dbc1a0c-f80d-40dc-aa9a-6829a74b3c35,0d3fc29a-5ffe-44b0-82a5-bb1d0ce84946,18392.0,2025-03-19 21:17:41,pending
7cef77f6-6573-45b7-bdb8-6e951587392a,01b27d29-0482-45b1-a6d9-4ff157941592,1997.0,2025-01-18 22:34:44,delivered
c7b0b807-a336-44db-ac4e-60aff59be005,f3045ec9-33bc-499f-a4cd-98fe0acd72d9,89984.0,2025-02-19 17:39:54,delivered
05f19861-e19b-44e8-bf67-de31d8754ad9,ddfaace5-2099-4eb1-a225-fc52e5f2d4e0,16848.0,2025-01-05 02:40:32,shipped
91145bb7-d0bf-4666-8e1f-2a9cb1c30b12,b23575cb-e4a3-4ddf-9db1-ee08bf239ab7,17353.0,2025-01-20 01:02:47,cancelled
5f2c8a74-290e-4106-aebf-5a1452e5b467,c3289935-5dbb-44de-8401-f91aa537617e,10646.0,2025-03-02 08:43:30,pending
a27fce63-4f71-4988-9157-bca9a0d0f663,eac7d89e-44ae-401d-aee6-ff1a9d7ddf1d,5095.0,2025-03-01 04:03:52,pending
9a014760-1063-4986-be81-e7b17077425d,07493a33-3a75-421b-aeea-14af3a7e185d,8190.0,2025-03-03 22:33:01,delivered
841f14c7-4a83-4468-8390-c3f9b50aa22e,992bfda8-a84d-4ed4-974b-65eb159b2735,7896.0,2025-02-22 00:23:55,shipped
d7889881-f775-402b-b1e9-7f8e5838371c,773775ab-5ae7-4ead-b29b-9efb49c2ec1d,9795.0,2025-01-11 21:47:57,cancelled
404e1d3c-7fc3-460a-bcd3-b14195fefe20,1032d7a0-406b-4536-b984-3989c67188d3,1597.0,2025-01-16 09:10:58,shipped
a5005b40-bafc-4e84-97d2-d158eddaf987,85bf97ca-5d53-47ed-8f6d-fcf20d37bfea,28396.0,2025-01-28 20:58:38,pending
318ebea4-bbf9-4e1d-b980-74e5d7df22f6,7ccf5ff8-a843-424d-80ef-c69b5e126264,66991.0,2025-01-07 21:56:19,pending
8d0ee9d7-3f35-47a2-a928-d8a87026ce78,179c713b-d3c9-4854-9f63-fdc88c4ed8f4,7347.0,2025-01-19 19:17:01,pending
79cb04d2-141e-4acd-b71a-964f2738aa92,0df899c0-f116-4f67-942e-2b3f7f682507,3581.0,2025-03-30 00:52:19,pending
8ebfc51e-2bab-4da1-a4a7-8897bd1b0b98,56790a29-92c8-4f44-b957-34aa255ce362,3431.0,2025-01-28 20:49:29,shipped
e40d5aea-9451-4d12-8d9b-0b432ac0cf36,c3c5f1e9-1cb3-49e5-b510-ccb9fa1aacd4,1855.0,2025-01-26 05:43:01,pending
f3ed466f-ad84-4f92-be86-da8a240006d5,cf6c19b9-a2cf-44ee-8399-db28fad42e55,3482.0,2025-01-31 08:29:41,cancelled
36de22fc-0c67-427f-aa50-05d6b59204f7,28a42a9b-08b9-4196-b4c9-a9c3e255de44,31154.0,2025-02-02 15:09:46,delivered
016f3c65-9ca5-43d4-807f-dbfea020c0a8,ddb36126-3e5d-404d-8a6d-ed99f2d4f1a3,7192.0,2025-01-16 05:36:29,shipped
9fdd89d2-382a-4959-a8eb-d610c755e687,447e2753-c012-47aa-bd3c-64ab8067570e,7694.0,2025-01-23 17:07:48,cancelled
64f9c986-33bd-4218-b625-0bafaed23ffc,e70dc210-312c-46d2-8f74-0e8d2f2eec93,14196.0,2025-03-31 10:46:02,delivered
fab6ebc9-e76c-477a-8ea0-63a690e84850,ca8890d8-4421-4696-be4c-6df84f625011,42256.0,2025-03-27 11:55:51,pending
bdc8838b-e439-4219-a4ea-f1a77af0e33c,fd0e7276-c03e-4a0d-926a-89cbf84aae9a,10093.0,2025-02-27 14:46:29,shipped
a4291383-d74f-472b-96eb-16ad2a99e01d,cf1c159e-4b5a-4cb3-b6f1-a16a034906e0,2545.0,2025-01-21 09:52:52,cancelled
8823c4a7-a589-483e-ac4d-bbe28dcc6069,22935037-0790-4f39-a937-33e467ea273b,40122.0,2025-01-12 18:44:44,pending
f815057b-b28c-4d8f-93d2-ef69f8ab2c6b,b2ee4a00-f50e-494f-ae3f-e86fd8b0e21f,14269.0,2025-04-03 10:20:49,pending
53acbfa2-4fc3-432f-8ea6-5fea0f346763,b576f2cd-2925-4b4c-8fa3-9f27ebb1fb53,9188.0,2025-03-10 09:11:58,shipped
3b6487ab-71e7-456b-8845-74ee1d460f0f,ad6fe42f-a166-456b-9719-ad35e79b9cc4,4530.0,2025-02-23 22:29:15,shipped
00741214-4e5e-49f6-8f98-f15033313648,3d97f379-4ac9-4674-b005-0f36238a6d1d,1026.0,2025-01-29 22:32:07,delivered
936dfa58-9188-48a8-af5e-dab0befd9320,9d24a5cd-fd02-4d1a-987a-4d78c5ddbde8,1857.0,2025-03-21 08:46:07,shipped
8e43e484-0c5a-4901-960e-c33c7ad9a7fa,01b27d29-0482-45b1-a6d9-4ff157941592,834.0,2025-03-05 23:32:51,shipped
5246ea22-5233-493f-a2eb-aa3fd8e33988,cc53b448-7d2d-406c-ae56-f0bcf989db13,13045.0,2025-03-08 16:03:18,delivered
b0d2bd77-2ba8-4b83-afce-0c052ea6d4e1,c7609c17-f3f9-4647-b101-7b5ea4aa580e,6589.0,2025-01-28 01:10:50,pending
71b96e12-7b7e-468d-96b3-1c3d59bc3e4f,fede7447-dad3-46bd-aa61-f4d26f96f6a7,14591.0,2025-01-18 20:27:52,cancelled
b1274269-97c0-4f04-8b18-8d5e359d9e07,49f88615-cede-4189-a44f-d4fa105bf0b8,7998.0,2025-03-18 06:50:32,delivered
cb764553-c669-497f-a307-fb8a057b9c0b,e5abd4aa-3da9-4d39-8811-263a04233f01,23993.0,2025-03-31 17:47:06,delivered
fa551387-d099-4e8e-be7a-2f05b09d2ef2,a17aba5d-759d-4fbd-9421-3b351139a777,13772.0,2025-01-24 23:41:28,cancelled
12c2f2e3-7cb3-48cd-9303-a9b6c1dd9182,f31f8444-6941-4cd6-864c-d2302b7a4c95,40790.0,2025-03-15 06:44:37,pending
